Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA20,RSI
2020-09-25 00:00:00+08:00,455.21499684059705,456.55386187115664,448.074373494831,449.4132385253906,14348363,0.0,0.0,464.4978485107422,470.7280462646484,463.24930791336595,44.89792880484713
2020-09-28 00:00:00+08:00,450.75211697372947,454.76871218497246,449.41325190331514,451.6446838378906,11867319,0.0,0.0,463.40443725585936,470.43349487304687,462.14410562046356,48.29929409575643
2020-09-29 00:00:00+08:00,459.6779452028667,460.1242434493092,451.1984558105469,451.1984558105469,12400323,0.0,0.0,461.90936889648435,469.3891778564453,461.10166278142384,51.07911368586036
2020-09-30 00:00:00+08:00,457.44646094345654,464.1408161163275,454.322462017576,456.55389404296875,11113578,0.0,0.0,460.41429901123047,468.89825927734375,460.66854194919,53.7415215978587
2020-10-05 00:00:00+08:00,473.0665922249816,473.0665922249816,465.4796703294752,468.60369873046875,19784578,0.0,0.0,460.0126388549805,468.32700805664064,461.4242711664546,55.844161034130906
2020-10-06 00:00:00+08:00,470.8351745605469,472.6203380343042,469.05004063513803,470.8351745605469,8516081,0.0,0.0,460.43661346435545,468.3180828857422,462.3205476801777,48.48484691504098
2020-10-07 00:00:00+08:00,473.06658653959164,478.422046849306,469.9425581761431,477.52947998046875,12498379,0.0,0.0,461.5077072143555,468.5858563232422,463.76901742306256,53.74147856121132
2020-10-08 00:00:00+08:00,480.2072101353259,480.2072101353259,474.4054516170202,477.52947998046875,8817982,0.0,0.0,462.6903732299805,468.43411743164063,465.0795376666251,50.36496386797812
2020-10-09 00:00:00+08:00,479.7609182334818,486.45527325697145,477.5294862578824,481.54608154296875,16480298,0.0,0.0,464.27469635009766,468.3984149169922,466.64777994056254,59.54199469448392
2020-10-12 00:00:00+08:00,486.4553086771544,497.166259765625,485.11644348463903,497.166259765625,20502504,0.0,0.0,466.5507751464844,468.7911505126953,469.55430182866377,69.75312863008888
2020-10-14 00:00:00+08:00,506.9846075061473,512.3401276126353,500.29031079225973,511.8938293457031,28099743,0.0,0.0,469.11694183349607,469.4962890625,473.5866377826675,82.0225172325171
2020-10-15 00:00:00+08:00,508.76971707721646,508.76971707721646,489.5792788771074,492.7032775878906,16837386,0.0,0.0,470.12108917236327,469.72835815429687,475.4072701450697,69.19426548991483
2020-10-16 00:00:00+08:00,498.9513936567468,502.96801878264074,492.70333639277663,497.166259765625,11200152,0.0,0.0,471.3483856201172,469.8533203125,477.47955487083686,69.90738864730568
2020-10-19 00:00:00+08:00,501.6291290619678,507.4308881370462,498.5051003987181,501.1828308105469,10600153,0.0,0.0,472.5533676147461,469.86224609375,479.7370097222378,77.2946393915119
2020-10-20 00:00:00+08:00,505.645758205272,505.645758205272,498.50510431976534,503.8605651855469,10789484,0.0,0.0,474.226953125,470.02291076660157,482.0344911949339,79.04759485855959
2020-10-21 00:00:00+08:00,506.09201965802407,508.3234516737175,501.6290965299446,505.6457214355469,13248862,0.0,0.0,476.0790542602539,470.71912170410155,484.283179789278,78.94734431305625
2020-10-22 00:00:00+08:00,505.19941905788716,506.5383137143065,493.59590175568724,502.9679870605469,13724851,0.0,0.0,478.17661437988284,471.8169927978516,486.0626852436846,77.1027344558824
2020-10-23 00:00:00+08:00,500.2902934044016,503.8605612223757,497.1662647411519,501.1828308105469,8194052,0.0,0.0,480.4080612182617,472.6738677978516,487.50269910719527,74.27178874529343
2020-10-27 00:00:00+08:00,504.30675347096985,525.2823532019066,500.2901882458374,522.1583251953125,30502855,0.0,0.0,483.5767105102539,473.8252917480469,490.8032349251112,76.54859411261017
2020-10-28 00:00:00+08:00,524.3898208909658,539.1173664062815,521.2657925030691,536.4396362304688,27029743,0.0,0.0,487.86108551025393,475.44978393554686,495.1495588589548,79.05131492137987
2020-10-29 00:00:00+08:00,525.7287612211331,548.0432009912711,524.3898664685106,540.010009765625,25004401,0.0,0.0,492.39092407226565,477.2081640625,499.4219827548281,78.45523325274064
2020-10-30 00:00:00+08:00,532.8693744866704,544.4728917395054,521.7120963540513,527.5138549804688,26994484,0.0,0.0,496.1843826293945,478.75232421875,502.09739915727005,70.43789499743947
2020-11-02 00:00:00+08:00,529.29903310691,538.6711181108816,523.4972746420738,536.8859252929688,16822035,0.0,0.0,500.4687561035156,480.3500390625,505.4105921225747,71.67825948074777
2020-11-03 00:00:00+08:00,532.8694254681092,538.6711846496008,531.0842324296825,533.761962890625,18416480,0.0,0.0,504.32915954589845,481.9923846435547,508.1107226719128,65.89143917307183
2020-11-04 00:00:00+08:00,512.3401167207268,535.1008550768076,511.89381846328246,525.282470703125,30877246,0.0,0.0,507.16309814453126,483.4294372558594,509.74612724631396,56.14751491131679
2020-11-05 00:00:00+08:00,544.4728609634805,557.8615112304688,543.5802645801184,557.8615112304688,28159138,0.0,0.0,511.51441497802733,485.3395538330078,514.3285447686144,76.64234159567175
2020-11-06 00:00:00+08:00,559.2004205098972,559.6466596166237,540.9025487499566,548.4894409179688,23160064,0.0,0.0,515.0624130249023,486.52668212890626,517.5819634495053,70.17542428472508
2020-11-09 00:00:00+08:00,562.7707213414791,565.00221249099,553.3986949003076,555.630126953125,18813238,0.0,0.0,518.9674453735352,487.91910461425783,521.2055980688976,70.89041777580442
2020-11-10 00:00:00+08:00,542.6876844243939,545.365414557862,522.1583806700116,531.0841674804688,39182109,0.0,0.0,521.4443496704101,488.6956469726563,522.1464142033329,58.94426611764248
2020-11-11 00:00:00+08:00,500.73651843628346,522.1584202234238,491.8107604980469,491.8107604980469,71667336,0.0,0.0,521.1765747070312,488.5706866455078,519.2573043266391,46.35294235006361
2020-11-12 00:00:00+08:00,508.7697651569167,523.0510132210952,508.7697651569167,515.017822265625,35048219,0.0,0.0,521.3327743530274,489.22226989746093,518.853544130352,52.866248048935624
2020-11-13 00:00:00+08:00,526.6212940169845,537.3322143554688,518.5880446664321,537.3322143554688,30867511,0.0,0.0,523.5642211914062,490.4986560058594,520.6134174851251,57.833648056657864
2020-11-16 00:00:00+08:00,535.5471150220328,538.2248452784406,522.6047028688176,532.869384765625,21033460,0.0,0.0,525.3493774414062,491.53404724121094,521.7806524642203,52.500027779669324
2020-11-17 00:00:00+08:00,531.9767746128352,531.9767746128352,519.0343627929688,519.0343627929688,21014227,0.0,0.0,526.2419540405274,492.18562866210937,521.5191010669583,45.92901995146824
2020-11-18 00:00:00+08:00,523.050968640208,527.5138324250795,517.6955084596866,525.7286987304688,14626060,0.0,0.0,527.3353607177735,493.1674645996094,521.9200151301497,46.707804859929226
2020-11-19 00:00:00+08:00,523.051059045473,523.9436555954013,511.4475402832031,511.4475402832031,17038003,0.0,0.0,527.6254516601563,494.1493017578125,520.9226365732977,46.32654898192863
2020-11-20 00:00:00+08:00,515.9103336283112,528.40644721567,513.6789016581946,524.8361206054688,17972456,0.0,0.0,528.7188583374024,495.5238720703125,521.2953493382664,47.29458621245358
2020-11-23 00:00:00+08:00,534.6545434062858,535.5471398987816,523.051025390625,523.051025390625,22671092,0.0,0.0,529.8122680664062,496.9073693847656,521.4625565813482,47.580642492944094
2020-11-24 00:00:00+08:00,523.943658806823,526.6213893763211,516.8030045570282,521.265869140625,17250845,0.0,0.0,529.7676452636719,498.33549438476564,521.4438244441365,49.06444800043673
2020-11-25 00:00:00+08:00,526.1750878735226,530.1916541548009,509.6623471833465,511.4475402832031,22351142,0.0,0.0,528.5180404663085,499.5315515136719,520.4917973811905,37.90698713629555
2020-11-26 00:00:00+08:00,516.3566698902989,523.051025390625,513.2326412632598,523.051025390625,12088784,0.0,0.0,527.6700912475586,500.781162109375,520.735533382089,43.4482833424927
2020-11-27 00:00:00+08:00,523.0509600266328,530.6378519746494,520.3732299804688,520.3732299804688,12128872,0.0,0.0,527.3130599975586,501.73622009277346,520.7010282962204,40.70585430023722
2020-11-30 00:00:00+08:00,519.480676041545,521.7121080795437,502.5216979980469,502.5216979980469,35594689,0.0,0.0,525.5948486328125,502.3342474365234,518.9696635059182,42.19511597145282
2020-12-01 00:00:00+08:00,511.44747536569304,518.5880695686725,510.1085807107451,515.9103393554688,24105564,0.0,0.0,524.7022674560546,503.11079040527346,518.6782993011135,57.67046122327585
2020-12-02 00:00:00+08:00,521.7120522311417,521.7120522311417,506.98450780220105,512.3400268554688,14617333,0.0,0.0,524.0551452636719,503.94981384277344,518.0746543062902,49.02594922938249
2020-12-03 00:00:00+08:00,521.712074046733,525.7286987304688,517.2492102618617,525.7286987304688,16875948,0.0,0.0,522.4485046386719,505.0923138427734,518.8036109181166,45.48610039361759
2020-12-04 00:00:00+08:00,525.7287689605693,529.2990959234263,523.9436350274893,525.282470703125,15581008,0.0,0.0,521.2881561279297,506.37762756347655,519.4206451833555,46.95339755093398
2020-12-07 00:00:00+08:00,528.8527090406697,528.8527090406697,517.2491926784281,520.8195190429688,13161833,0.0,0.0,519.5476257324219,507.6629400634766,519.5538712652234,50.775195853041446
2020-12-08 00:00:00+08:00,524.8360936918459,527.0675846442228,519.9269317899933,520.3732299804688,10589801,0.0,0.0,519.0120788574219,508.8946978759766,519.6319054285801,47.540976715170416
2020-12-09 00:00:00+08:00,527.5137848932785,527.5137848932785,520.3731916615518,522.1583251953125,10724443,0.0,0.0,520.5294570922852,510.32282165527346,519.8725168349356,55.55549223987148
2020-12-10 00:00:00+08:00,517.6955322287326,519.9269642236204,515.4640411371528,515.9103393554688,11095396,0.0,0.0,520.5740829467774,511.652763671875,519.4951665987959,44.99998632381379
2020-12-11 00:00:00+08:00,526.6213134589151,526.6213134589151,519.926958451874,524.8361206054688,13061206,0.0,0.0,519.9492782592773,513.1165924072266,520.0038288851457,50.92589602688128
2020-12-14 00:00:00+08:00,522.6046733859567,522.6046733859567,508.7697246589027,509.6622619628906,22972317,0.0,0.0,518.7889221191406,514.2858685302734,519.0189177496928,44.715398114078695
2020-12-15 00:00:00+08:00,509.66228814818476,510.55488459472195,499.8439636230469,499.8439636230469,25302119,0.0,0.0,517.8294021606446,515.151669921875,517.1927316423933,44.71541054366118
2020-12-16 00:00:00+08:00,502.96798732833963,510.10858154296875,493.59590201849005,510.10858154296875,18783148,0.0,0.0,517.0483963012696,515.981767578125,516.5180506805433,44.03288359551624
2020-12-17 00:00:00+08:00,517.6954999343047,520.3732299804688,512.3400398419767,520.3732299804688,15010198,0.0,0.0,517.4946807861328,516.9725286865234,516.8852106138695,50.0
2020-12-18 00:00:00+08:00,523.0510173195689,523.0510173195689,512.7863351043474,517.695556640625,20833822,0.0,0.0,517.1376525878907,517.7758502197265,516.9623864259414,57.52215950608394
2020-12-21 00:00:00+08:00,518.141821999766,518.141821999766,509.66227418338883,510.55487060546875,14272363,0.0,0.0,516.5128448486328,518.4363580322265,516.3521468239917,47.16980584346843
2020-12-22 00:00:00+08:00,512.786293383478,515.9103217081366,506.5382958308507,511.00115966796875,11140303,0.0,0.0,515.999609375,519.0254595947266,515.8425289996086,49.26829121849393
2020-12-23 00:00:00+08:00,506.98453185754755,512.7862902685724,505.6456963532209,509.6622619628906,12357176,0.0,0.0,515.9103454589844,519.2753796386719,515.2539321389688,39.88760181739463
2020-12-28 00:00:00+08:00,481.54613573927287,483.7775975143611,463.248291015625,463.248291015625,65693227,0.0,0.0,512.9202087402343,518.3024688720703,510.3010139367456,25.266867802064468
2020-12-29 00:00:00+08:00,473.06661070415834,481.0998015790708,469.49628394974377,473.5129089355469,39322878,0.0,0.0,510.57719268798826,517.9186614990234,506.7973848890124,31.972763008824145
2020-12-30 00:00:00+08:00,483.77756149142687,502.52170308404027,481.09980165104196,499.3976745605469,31656728,0.0,0.0,510.4209915161133,517.9632897949218,506.0926505720157,43.30484130671739
2021-01-04 00:00:00+08:00,498.0587481662843,520.3732446419447,497.61250905992455,511.00115966796875,22545919,0.0,0.0,510.17553253173827,518.1596563720703,506.5601276287731,46.64880698342581
2021-01-05 00:00:00+08:00,510.55483813200044,523.4972490422024,504.7530799508797,520.8195190429688,20250507,0.0,0.0,510.5995071411133,518.4988354492187,507.91816490631555,51.443571108332804
2021-01-06 00:00:00+08:00,522.1583537712138,534.654466481459,522.1583537712138,532.4230346679688,27892115,0.0,0.0,510.9342239379883,519.0343817138672,510.251962026473,52.19638475747427
2021-01-07 00:00:00+08:00,518.1418893706965,521.7121573298549,507.430908203125,507.430908203125,43257974,0.0,0.0,510.0416458129883,519.1236401367188,509.98329023377323,49.38877721503369
2021-01-08 00:00:00+08:00,507.4309149052253,515.9104048394456,506.5383774519965,511.4475402832031,24801900,0.0,0.0,509.573046875,519.3289343261719,510.1227426194332,53.282848951960396
2021-01-11 00:00:00+08:00,518.5880679323886,537.3322384623644,518.5880679323886,527.5138549804688,41658409,0.0,0.0,509.930078125,519.436044921875,511.7790390347699,54.767732538309986
2021-01-12 00:00:00+08:00,523.4973700219341,532.423158447683,523.0510717361416,526.6213989257812,21880619,0.0,0.0,510.1532318115234,519.2396801757812,513.1925971196281,51.80416277471317
2021-01-13 00:00:00+08:00,526.1750477024282,537.7785655788217,525.2824512206456,531.976806640625,24526128,0.0,0.0,510.95655517578126,519.0790161132812,514.9815694549611,54.06092216311306
2021-01-14 00:00:00+08:00,542.6877048691657,561.878173828125,541.795108425486,561.878173828125,39717665,0.0,0.0,512.8086578369141,519.7663024902344,519.4479127285958,62.92139147891118
2021-01-15 00:00:00+08:00,561.8781850946398,576.6057312272027,551.6135030765778,575.713134765625,33259043,0.0,0.0,516.1112014770508,520.5428466796875,524.806505303551,65.26320305263772
2021-01-18 00:00:00+08:00,569.9113325297611,595.7960960727714,567.2336024457732,586.4240112304688,36342783,0.0,0.0,520.4402038574219,521.5960876464844,530.6748392013527,67.33875720739556
2021-01-19 00:00:00+08:00,593.5647032485617,601.1515958030461,578.3908590428999,584.638916015625,32892334,0.0,0.0,524.1667205810547,522.7832165527344,535.8142750884263,84.3435292297406
2021-01-20 00:00:00+08:00,598.9201872264899,606.9533783217557,587.3166692788743,606.507080078125,39283275,0.0,0.0,528.4734130859375,523.7561279296875,542.5469231826833,85.30815079384242
2021-01-21 00:00:00+08:00,607.399682496327,624.804959587704,601.5979234658681,609.1848754882812,30107343,0.0,0.0,533.0478790283203,524.9700366210938,548.8933948308354,83.24335083453354
2021-01-22 00:00:00+08:00,615.8791320773892,624.3586209505534,610.9699698604762,616.771728515625,32900498,0.0,0.0,538.3587219238282,526.1928686523438,555.3579980389106,82.82559075626273
2021-01-25 00:00:00+08:00,631.0529544369595,685.0539733607988,627.0363296991178,684.161376953125,50943301,0.0,0.0,547.016732788086,529.2544128417969,567.624986506931,87.34702569697558
2021-01-26 00:00:00+08:00,664.9710219416475,668.541289669303,638.6399576441921,641.3176879882812,54204246,0.0,0.0,553.5995040893555,532.2445513916016,574.6433390289644,71.78578127106375
2021-01-27 00:00:00+08:00,639.0862136858069,650.6897318492352,623.4661294483899,626.1438598632812,40555108,0.0,0.0,561.7442825317382,534.4670721435547,579.5481505369945,74.72124629084644
2021-01-28 00:00:00+08:00,624.8049879129985,642.2102657934371,607.8460083007812,607.8460083007812,40450793,0.0,0.0,568.4609375,535.877348022461,582.2431846097362,68.94740851509748
2021-01-29 00:00:00+08:00,620.3420517918859,639.9787596492373,608.292236328125,608.292236328125,36854446,0.0,0.0,573.905665588379,537.3858050537109,584.7240466781542,66.91593090132628
2021-02-01 00:00:00+08:00,623.0197559819367,649.3508177967789,623.0197559819367,635.515869140625,31071463,0.0,0.0,580.1314010620117,539.715435180664,589.5613631031514,70.53873267081448
2021-02-02 00:00:00+08:00,660.5081068713323,667.6487606090529,645.7805602468923,646.6731567382812,28558742,0.0,0.0,586.4240829467774,542.1343243408203,595.0005815445924,71.16971255960225
2021-02-03 00:00:00+08:00,655.152610351992,660.0617725932519,645.33422677278,656.937744140625,18419172,0.0,0.0,592.6498184204102,545.0441284179688,600.8993589346908,68.91653703057727
2021-02-04 00:00:00+08:00,647.1194286861858,662.7395120705467,634.1770164737848,656.491455078125,25643030,0.0,0.0,600.1028457641602,547.6772351074219,606.1938442816845,66.97937952814416
2021-02-05 00:00:00+08:00,667.6486576498256,675.6818475434278,653.8136505535987,654.2599487304688,20247014,0.0,0.0,607.2434661865234,550.3014135742187,610.771568514902,64.78600008620768
2021-02-08 00:00:00+08:00,667.6487768488444,669.433910778348,656.0452585653278,657.3840942382812,16074400,0.0,0.0,613.7369781494141,553.0237780761719,615.2108566790334,65.7640322672377
2021-02-09 00:00:00+08:00,665.417209565507,668.0949397022742,657.8303173607815,660.954345703125,11554775,0.0,0.0,620.4536254882812,556.0139141845704,619.5673794432327,62.81512605042016
2021-02-10 00:00:00+08:00,677.467004496635,687.2853874360142,670.7727089029884,679.252197265625,18359327,0.0,0.0,627.8173950195312,559.1379376220704,625.25164780727,65.36202595471454
2021-02-16 00:00:00+08:00,680.591091804763,684.1614185558736,661.4006815496706,664.9710083007812,25578781,0.0,0.0,632.972036743164,562.0298931884765,629.0344440447473,60.26617536519357
2021-02-17 00:00:00+08:00,661.4006288625947,681.0373357844054,652.0285440487683,676.128173828125,17395892,0.0,0.0,637.992788696289,565.5020227050782,633.5195611669737,47.749998461432206
2021-02-18 00:00:00+08:00,684.6077303869298,692.1946231741505,664.9710215107688,667.2024536132812,26296878,0.0,0.0,642.0317108154297,568.5278649902343,636.7274556856697,58.95062484012823
2021-02-19 00:00:00+08:00,666.7561564944938,667.2024547350857,648.0119849698051,661.4006958007812,24504422,0.0,0.0,645.8697998046875,571.5090783691406,639.0772880775851,63.036315398454725
2021-02-22 00:00:00+08:00,668.9876222379114,668.9876222379114,634.623365144819,636.8547973632812,29610396,0.0,0.0,647.3871856689453,573.7316003417968,638.8656222952704,60.25237477684561
2021-02-23 00:00:00+08:00,622.1271312165245,644.4416264247285,622.1271312165245,631.0529174804688,29217098,0.0,0.0,648.4805877685546,575.8470092773438,638.1215551700512,57.75073587210769
2021-02-24 00:00:00+08:00,633.2844226627192,638.6399423190787,606.9533589971169,613.201416015625,45110719,0.0,0.0,648.3020721435547,577.6946472167969,635.7482085839155,41.88311688311689
2021-02-25 00:00:00+08:00,624.8049099004995,639.9787536419396,617.218017578125,617.218017578125,26043490,0.0,0.0,644.9549041748047,579.63154296875,633.9834284881259,38.69860142578602
2021-02-26 00:00:00+08:00,597.1350721447113,612.7551565832863,591.3333129882812,591.3333129882812,40220039,0.0,0.0,642.4556854248046,581.0150427246094,629.921512726236,27.522947290762147
2021-03-01 00:00:00+08:00,617.6643332081893,622.127197265625,606.060815742825,622.127197265625,29374462,0.0,0.0,642.2548522949219,583.1393798828125,629.1791969680826,40.2531578076322
2021-03-02 00:00:00+08:00,635.5158889385998,644.4416758876259,618.1106132525026,623.019775390625,25036439,0.0,0.0,643.013540649414,585.1030529785156,628.5925853892771,41.07143667046831
2021-03-03 00:00:00+08:00,623.0198490870091,645.3342895507812,615.8791950444511,645.3342895507812,19835294,0.0,0.0,644.8656433105468,587.8164935302734,630.1870334046586,46.896547821308154
2021-03-04 00:00:00+08:00,626.590130677871,633.2844268736192,615.879150390625,615.879150390625,26574209,0.0,0.0,643.8838073730469,590.137197265625,628.8243778795126,39.756586608906865
2021-03-05 00:00:00+08:00,596.6887660526709,620.3421006255081,595.3498712972137,606.0608520507812,29437409,0.0,0.0,641.8531921386718,592.0562426757813,626.656423038681,32.70042139309297
2021-03-08 00:00:00+08:00,610.0774402049345,614.9866620559321,572.1428556843641,573.4817504882812,39304600,0.0,0.0,637.6803924560547,593.1184130859375,621.5921685100716,30.097076807948
2021-03-09 00:00:00+08:00,564.1096351467932,593.1184301065007,547.1506564159943,574.820556640625,42094843,0.0,0.0,633.5968475341797,594.2609130859375,617.1377292844099,26.977674853681776
2021-03-10 00:00:00+08:00,598.0275621796484,598.0275621796484,581.9611807563876,587.762939453125,25226999,0.0,0.0,630.2719970703125,595.8050744628906,614.340130252859,32.270897883002434
2021-03-11 00:00:00+08:00,587.7629497538796,610.0773884872633,586.8703532936024,607.399658203125,22750548,0.0,0.0,627.7727752685547,597.7330444335937,613.6791329147891,38.64913998042232
2021-03-12 00:00:00+08:00,619.4494934344375,619.8957916785565,577.9445840851064,580.622314453125,28188692,0.0,0.0,623.7561737060547,599.1522454833985,610.5308644898687,38.28994713836682
2021-03-15 00:00:00+08:00,580.1760156873365,582.8538051496428,554.2912494219678,560.539306640625,37980809,0.0,0.0,617.8205291748047,601.0980657958985,605.7697637423216,36.140352897678106
2021-03-16 00:00:00+08:00,570.3577040807635,574.3742701749751,557.8615893505566,562.770751953125,21200125,0.0,0.0,612.7105163574219,602.88322265625,601.6746197623982,39.43924693718018
2021-03-17 00:00:00+08:00,557.415283203125,570.3576960042398,555.1838510605281,557.415283203125,20718031,0.0,0.0,606.7748718261719,604.0435748291015,597.4594448519912,37.5464620700209
2021-03-18 00:00:00+08:00,566.7873706567455,581.5149173925801,564.1096402590207,571.696533203125,24258336,0.0,0.0,601.9995758056641,605.2574822998047,595.0058342187658,45.70311049663398
2021-03-19 00:00:00+08:00,560.539306640625,569.9113924686108,556.9689797875786,560.539306640625,24450964,0.0,0.0,596.9565063476563,606.0518780517579,591.7233077827524,35.25641025641026
2021-03-22 00:00:00+08:00,562.7707558810621,574.3742741839005,561.8782184631725,565.448486328125,15200343,0.0,0.0,593.3861907958984,606.7123870849609,589.2209438346927,36.47798742138365
2021-03-23 00:00:00+08:00,575.2668437848846,575.2668437848846,559.2004618541655,560.985595703125,15845913,0.0,0.0,589.8828247070312,607.783480834961,586.5318630602577,28.375263625845477
2021-03-24 00:00:00+08:00,563.2170608235912,569.0188200438757,549.8284084293567,556.522705078125,19578933,0.0,0.0,587.0488891601562,608.6849841308593,583.6738480143404,32.545919228104694
2021-03-25 00:00:00+08:00,535.5470668246262,555.1837733032779,525.2823858516051,540.9025268554688,48044038,0.0,0.0,583.2331146240234,608.9527575683594,579.6003888563527,31.472046507236556
2021-03-26 00:00:00+08:00,540.9026275464923,564.109664731344,540.4563292780607,553.3987426757812,26565370,0.0,0.0,581.3363861083984,609.4883044433594,577.1049939820125,43.553013648707434
2021-03-29 00:00:00+08:00,553.3987103246977,555.1838441973683,535.9933743568573,546.258056640625,31467316,0.0,0.0,577.5429290771484,609.7739294433594,574.1671904256898,41.16023435292269
2021-03-30 00:00:00+08:00,547.5969380835492,554.291234266189,541.3488810357303,544.026611328125,22298924,0.0,0.0,573.5932708740235,609.4168981933594,571.2966590830646,35.502982043002916
2021-03-31 00:00:00+08:00,551.6134946845308,554.737523155831,543.580303942627,544.472900390625,17291203,0.0,0.0,568.5502014160156,608.7920935058594,568.7420153980704,26.10173923202308
2021-04-01 00:00:00+08:00,560.0930039355571,585.5315308512761,554.7375432469936,583.746337890625,35692168,0.0,0.0,566.9435607910157,608.7385400390625,570.1709984925994,51.08358949605806
2021-04-07 00:00:00+08:00,582.8537765777513,587.3166406027649,556.5226542627391,561.878173828125,29482285,0.0,0.0,564.7344268798828,608.2833251953125,569.3812056674115,50.45871482893551
2021-04-08 00:00:00+08:00,548.0432225513013,561.4319342174532,548.0432225513013,553.3987426757812,268356622,0.0,0.0,563.7302764892578,607.2211584472657,567.8590663348753,46.92084487215223
2021-04-09 00:00:00+08:00,561.4318610491424,561.4318610491424,549.3820457586709,553.8449096679688,24367916,0.0,0.0,562.681494140625,606.1143591308594,566.5243847475508,48.78785856878748
2021-04-12 00:00:00+08:00,549.8283558309148,552.9523842734973,538.2248385003774,547.596923828125,30351587,0.0,0.0,560.673193359375,604.7308630371094,564.7217694218913,41.34615384615385
2021-04-13 00:00:00+08:00,547.5969042521377,555.1837964290767,541.7950866975854,542.6876831054688,20003360,0.0,0.0,557.4375946044922,601.9013891601562,562.6232850108034,43.28857073755253
2021-04-14 00:00:00+08:00,554.2912728618688,557.8615998658973,549.3821101667659,556.522705078125,19525541,0.0,0.0,556.2326141357422,600.2054895019531,562.0422773981674,46.855348616774855
2021-04-15 00:00:00+08:00,556.5227123614047,556.5227123614047,544.919193768979,553.3987426757812,15781867,0.0,0.0,555.8755859375,598.7505871582031,561.2190836150829,47.30161018130224
2021-04-16 00:00:00+08:00,553.3987578269703,564.5559784564317,549.8284306784666,564.1096801757812,22516576,0.0,0.0,555.9425323486328,597.8758605957031,561.4943785256256,52.58360633658526
2021-04-19 00:00:00+08:00,562.3244567385952,574.8205111263975,553.398669834913,559.6466674804688,21957212,0.0,0.0,556.0541015625,596.90294921875,561.3184060451345,56.90788852149268
