Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-26 00:00:00+08:00,494.0422129342553,495.3810780774499,487.3478576699354,492.2570495605469,16958631,0.0,0.0
2020-08-27 00:00:00+08:00,494.48850996926416,499.844000397461,488.24045257720877,498.0588073730469,18475989,0.0,0.0
2020-08-28 00:00:00+08:00,494.4884753524244,498.0587725062672,482.43865966796875,482.43865966796875,24448188,0.0,0.0
2020-08-31 00:00:00+08:00,494.9347808169937,494.9347808169937,473.5129089355469,473.5129089355469,23436872,0.0,0.0
2020-09-01 00:00:00+08:00,479.7609273599707,488.2404163059069,473.95916865503057,481.09979248046875,21442977,0.0,0.0
2020-09-02 00:00:00+08:00,495.381048008888,495.381048008888,485.11639616854035,486.45526123046875,15799943,0.0,0.0
2020-09-03 00:00:00+08:00,487.34788363767046,489.5793453607934,475.74436541280676,476.6369323730469,18526413,0.0,0.0
2020-09-04 00:00:00+08:00,461.46308495674066,468.1574105680673,457.8927582651355,462.35565185546875,35876407,0.0,0.0
2020-09-07 00:00:00+08:00,460.57049866924757,468.1574208950063,455.2150380620518,456.10760498046875,19569013,0.0,0.0
2020-09-08 00:00:00+08:00,461.4630816723715,464.140811897844,448.074400996663,453.87615966796875,20087365,0.0,0.0
2020-09-09 00:00:00+08:00,448.0744251935476,453.8761841781595,447.6281269490858,449.8595886230469,19265013,0.0,0.0
2020-09-10 00:00:00+08:00,458.78536794463184,462.80196342727567,451.64471435546875,451.64471435546875,14842100,0.0,0.0
2020-09-11 00:00:00+08:00,454.3224681214188,462.8019572091877,452.09100651769984,460.57049560546875,13818776,0.0,0.0
2020-09-14 00:00:00+08:00,465.4797065730068,479.760955048087,462.80197617747274,472.6203308105469,20916073,0.0,0.0
2020-09-15 00:00:00+08:00,477.97579160161496,480.65355154549707,470.83516736407483,472.6203308105469,12278865,0.0,0.0
2020-09-16 00:00:00+08:00,480.2072193413075,480.2072193413075,473.51289382582866,477.08319091796875,11049682,0.0,0.0
2020-09-17 00:00:00+08:00,477.5294785548859,478.42204542105856,465.9259615529148,470.38885498046875,12772075,0.0,0.0
2020-09-18 00:00:00+08:00,464.1408052359559,468.60369873046875,455.66131646088513,468.60369873046875,23536646,0.0,0.0
2020-09-21 00:00:00+08:00,465.92597645984733,470.8351387033797,457.00018931916605,461.01678466796875,11402469,0.0,0.0
2020-09-22 00:00:00+08:00,457.89275916787363,462.80195099142264,455.2150289180638,456.55389404296875,13609887,0.0,0.0
2020-09-23 00:00:00+08:00,457.00017606942026,465.4796647427189,455.2150127833718,458.78533935546875,13578774,0.0,0.0
2020-09-24 00:00:00+08:00,455.21502983862575,457.0001931915578,450.75213623046875,450.75213623046875,15563132,0.0,0.0
2020-09-25 00:00:00+08:00,455.2150277521458,456.5538928736215,448.074403921493,449.41326904296875,14348363,0.0,0.0
2020-09-28 00:00:00+08:00,450.752147430997,454.76874291364084,449.4132822701157,451.64471435546875,11867319,0.0,0.0
2020-09-29 00:00:00+08:00,459.6779452028667,460.1242434493092,451.1984558105469,451.1984558105469,12400323,0.0,0.0
2020-09-30 00:00:00+08:00,457.44646094345654,464.1408161163275,454.322462017576,456.55389404296875,11113578,0.0,0.0
2020-10-05 00:00:00+08:00,473.0665922249816,473.0665922249816,465.4796703294752,468.60369873046875,19784578,0.0,0.0
2020-10-06 00:00:00+08:00,470.83514404296875,472.6203074010192,469.05001023326486,470.83514404296875,8516081,0.0,0.0
2020-10-07 00:00:00+08:00,473.0666167719587,478.4220774239256,469.9425882088623,477.5295104980469,12498379,0.0,0.0
2020-10-08 00:00:00+08:00,480.20724082403035,480.20724082403035,474.40548193495044,477.5295104980469,8817982,0.0,0.0
2020-10-09 00:00:00+08:00,479.7609486379267,486.4553040856655,477.5295165209122,481.5461120605469,16480298,0.0,0.0
2020-10-12 00:00:00+08:00,486.4553086771544,497.166259765625,485.11644348463903,497.166259765625,20502504,0.0,0.0
2020-10-14 00:00:00+08:00,506.9846075061473,512.3401276126353,500.29031079225973,511.8938293457031,28099743,0.0,0.0
2020-10-15 00:00:00+08:00,508.7697485899348,508.7697485899348,489.57930920118804,492.70330810546875,16837386,0.0,0.0
2020-10-16 00:00:00+08:00,498.9513936567468,502.96801878264074,492.70333639277663,497.166259765625,11200152,0.0,0.0
2020-10-19 00:00:00+08:00,501.629098517214,507.4308572390169,498.5050700441899,501.18280029296875,10600153,0.0,0.0
2020-10-20 00:00:00+08:00,505.645758205272,505.645758205272,498.50510431976534,503.8605651855469,10789484,0.0,0.0
2020-10-21 00:00:00+08:00,506.09195856899635,508.3233903153395,501.6290359796245,505.6456604003906,13248862,0.0,0.0
2020-10-22 00:00:00+08:00,505.1994497108574,506.53834444851424,493.59593170461415,502.968017578125,13724851,0.0,0.0
2020-10-23 00:00:00+08:00,500.290262941171,503.86053054174755,497.1662344681469,501.18280029296875,8194052,0.0,0.0
2020-10-27 00:00:00+08:00,504.30687136793716,525.2824760025553,500.290305203811,522.158447265625,30502855,0.0,0.0
2020-10-28 00:00:00+08:00,524.3898805551153,539.1174277461051,521.265851811772,536.439697265625,27029743,0.0,0.0
2020-10-29 00:00:00+08:00,525.7286423791246,548.0430771050402,524.3897479291619,540.0098876953125,25004401,0.0,0.0
2020-10-30 00:00:00+08:00,532.8693744866704,544.4728917395054,521.7120963540513,527.5138549804688,26994484,0.0,0.0
2020-11-02 00:00:00+08:00,529.29903310691,538.6711181108816,523.4972746420738,536.8859252929688,16822035,0.0,0.0
2020-11-03 00:00:00+08:00,532.8693645350137,538.6711230530799,531.0841717007221,533.7619018554688,18416480,0.0,0.0
2020-11-04 00:00:00+08:00,512.3401167207268,535.1008550768076,511.89381846328246,525.282470703125,30877246,0.0,0.0
2020-11-05 00:00:00+08:00,544.4729205337958,557.861572265625,543.5803240527755,557.861572265625,28159138,0.0,0.0
2020-11-06 00:00:00+08:00,559.2004205098972,559.6466596166237,540.9025487499566,548.4894409179688,23160064,0.0,0.0
2020-11-09 00:00:00+08:00,562.7707831610193,565.0022745556562,553.3987556903444,555.6301879882812,18813238,0.0,0.0
2020-11-10 00:00:00+08:00,542.687746793091,545.3654772342989,522.1584406793668,531.084228515625,39182109,0.0,0.0
2020-11-11 00:00:00+08:00,500.73654950771794,522.1584526241187,491.810791015625,491.810791015625,71667336,0.0,0.0
2020-11-12 00:00:00+08:00,508.76970486222245,523.0509512339194,508.76970486222245,515.0177612304688,35048219,0.0,0.0
2020-11-13 00:00:00+08:00,526.6212940169845,537.3322143554688,518.5880446664321,537.3322143554688,30867511,0.0,0.0
2020-11-16 00:00:00+08:00,535.5471150220328,538.2248452784406,522.6047028688176,532.869384765625,21033460,0.0,0.0
2020-11-17 00:00:00+08:00,531.9767746128352,531.9767746128352,519.0343627929688,519.0343627929688,21014227,0.0,0.0
2020-11-18 00:00:00+08:00,523.0509079159264,527.5137711826758,517.695448357154,525.7286376953125,14626060,0.0,0.0
2020-11-19 00:00:00+08:00,523.0509966255754,523.943593068983,511.4474792480469,511.4474792480469,17038003,0.0,0.0
2020-11-20 00:00:00+08:00,515.9103936254543,528.4065086660329,513.6789613958362,524.836181640625,17972456,0.0,0.0
2020-11-23 00:00:00+08:00,534.6544810171077,535.5470774054457,523.0509643554688,523.0509643554688,22671092,0.0,0.0
2020-11-24 00:00:00+08:00,523.943658806823,526.6213893763211,516.8030045570282,521.265869140625,17250845,0.0,0.0
2020-11-25 00:00:00+08:00,526.1750250808094,530.1915908827585,509.66228636123174,511.4474792480469,22351142,0.0,0.0
2020-11-26 00:00:00+08:00,516.3566096363113,523.0509643554688,513.232581373817,523.0509643554688,12088784,0.0,0.0
2020-11-27 00:00:00+08:00,523.0509600266328,530.6378519746494,520.3732299804688,520.3732299804688,12128872,0.0,0.0
2020-11-30 00:00:00+08:00,519.4807075890228,521.7121397625338,502.521728515625,502.521728515625,35594689,0.0,0.0
2020-12-01 00:00:00+08:00,511.44747536569304,518.5880695686725,510.1085807107451,515.9103393554688,24105564,0.0,0.0
2020-12-02 00:00:00+08:00,521.712114382789,521.712114382789,506.9845681993534,512.340087890625,14617333,0.0,0.0
2020-12-03 00:00:00+08:00,521.712013477892,525.7286376953125,517.2491502111426,525.7286376953125,16875948,0.0,0.0
2020-12-04 00:00:00+08:00,525.7287689605693,529.2990959234263,523.9436350274893,525.282470703125,15581008,0.0,0.0
2020-12-07 00:00:00+08:00,528.8527710172403,528.8527710172403,517.2492532951757,520.819580078125,13161833,0.0,0.0
2020-12-08 00:00:00+08:00,524.8360936918459,527.0675846442228,519.9269317899933,520.3732299804688,10589801,0.0,0.0
2020-12-09 00:00:00+08:00,527.5139082155919,527.5139082155919,520.3733133145354,522.158447265625,10724443,0.0,0.0
2020-12-10 00:00:00+08:00,517.6955322287326,519.9269642236204,515.4640411371528,515.9103393554688,11095396,0.0,0.0
2020-12-11 00:00:00+08:00,526.6213747016781,526.6213747016781,519.9270189161255,524.836181640625,13061206,0.0,0.0
2020-12-14 00:00:00+08:00,522.6047359710454,522.6047359710454,508.7697855871722,509.6623229980469,22972317,0.0,0.0
2020-12-15 00:00:00+08:00,509.66228814818476,510.55488459472195,499.8439636230469,499.8439636230469,25302119,0.0,0.0
2020-12-16 00:00:00+08:00,502.96798732833963,510.10858154296875,493.59590201849005,510.10858154296875,18783148,0.0,0.0
2020-12-17 00:00:00+08:00,517.6954999343047,520.3732299804688,512.3400398419767,520.3732299804688,15010198,0.0,0.0
2020-12-18 00:00:00+08:00,523.0509556530158,523.0509556530158,512.7862746479774,517.6954956054688,20833822,0.0,0.0
2020-12-21 00:00:00+08:00,518.1418839419173,518.1418839419173,509.6623351118381,510.554931640625,14272363,0.0,0.0
2020-12-22 00:00:00+08:00,512.786293383478,515.9103217081366,506.5382958308507,511.00115966796875,11140303,0.0,0.0
2020-12-23 00:00:00+08:00,506.9845925720294,512.7863516778501,505.645756907369,509.6623229980469,12357176,0.0,0.0
2020-12-24 00:00:00+08:00,497.612548828125,497.612548828125,497.612548828125,497.612548828125,0,0.0,0.0
2020-12-28 00:00:00+08:00,481.5460722932889,483.7775337743715,463.24822998046875,463.24822998046875,65693227,0.0,0.0
2020-12-29 00:00:00+08:00,473.06661070415834,481.0998015790708,469.49628394974377,473.5129089355469,39322878,0.0,0.0
2020-12-30 00:00:00+08:00,483.7775319283747,502.5216723755566,481.09977225162436,499.39764404296875,31656728,0.0,0.0
2020-12-31 00:00:00+08:00,505.1994323730469,505.1994323730469,505.1994323730469,505.1994323730469,0,0.0,0.0
2021-01-04 00:00:00+08:00,498.0587481662843,520.3732446419447,497.61250905992455,511.00115966796875,22545919,0.0,0.0
2021-01-05 00:00:00+08:00,510.55489796423245,523.4973103911634,504.75313910320017,520.819580078125,20250507,0.0,0.0
2021-01-06 00:00:00+08:00,522.1584136296622,534.654527772419,522.1584136296622,532.423095703125,27892115,0.0,0.0
2021-01-07 00:00:00+08:00,518.1418270471946,521.7120945769116,507.43084716796875,507.43084716796875,43257974,0.0,0.0
2021-01-08 00:00:00+08:00,507.4308543494053,515.9103432716998,506.53831700269023,511.4474792480469,24801900,0.0,0.0
2021-01-11 00:00:00+08:00,518.5880679323886,537.3322384623644,518.5880679323886,527.5138549804688,41658409,0.0,0.0
2021-01-12 00:00:00+08:00,523.4973093488512,532.4230967401057,523.0510111147844,526.621337890625,21880619,0.0,0.0
2021-01-13 00:00:00+08:00,526.1750477024282,537.7785655788217,525.2824512206456,531.976806640625,24526128,0.0,0.0
2021-01-14 00:00:00+08:00,542.687645918613,561.8781127929688,541.7950495718934,561.8781127929688,39717665,0.0,0.0
2021-01-15 00:00:00+08:00,561.8781850946398,576.6057312272027,551.6135030765778,575.713134765625,33259043,0.0,0.0
2021-01-18 00:00:00+08:00,569.9113325297611,595.7960960727714,567.2336024457732,586.4240112304688,36342783,0.0,0.0
2021-01-19 00:00:00+08:00,593.5647652155527,601.1516585620938,578.3909194257714,584.6389770507812,32892334,0.0,0.0
2021-01-20 00:00:00+08:00,598.9201872264899,606.9533783217557,587.3166692788743,606.507080078125,39283275,0.0,0.0
2021-01-21 00:00:00+08:00,607.399682496327,624.804959587704,601.5979234658681,609.1848754882812,30107343,0.0,0.0
2021-01-22 00:00:00+08:00,615.8791320773892,624.3586209505534,610.9699698604762,616.771728515625,32900498,0.0,0.0
2021-01-25 00:00:00+08:00,631.0530107342265,685.054034475585,627.0363856380551,684.1614379882812,50943301,0.0,0.0
2021-01-26 00:00:00+08:00,664.9710219416475,668.541289669303,638.6399576441921,641.3176879882812,54204246,0.0,0.0
2021-01-27 00:00:00+08:00,639.0862136858069,650.6897318492352,623.4661294483899,626.1438598632812,40555108,0.0,0.0
2021-01-28 00:00:00+08:00,624.804862436909,642.210136821943,607.8458862304688,607.8458862304688,40450793,0.0,0.0
2021-01-29 00:00:00+08:00,620.3421140361031,639.9788238637732,608.2922973632812,608.2922973632812,36854446,0.0,0.0
2021-02-01 00:00:00+08:00,623.0197559819367,649.3508177967789,623.0197559819367,635.515869140625,31071463,0.0,0.0
2021-02-02 00:00:00+08:00,660.5081068713323,667.6487606090529,645.7805602468923,646.6731567382812,28558742,0.0,0.0
2021-02-03 00:00:00+08:00,655.152732090596,660.0618952440625,645.3343466869596,656.9378662109375,18419172,0.0,0.0
2021-02-04 00:00:00+08:00,647.1193685223632,662.7394504544976,634.1769575132408,656.4913940429688,25643030,0.0,0.0
2021-02-05 00:00:00+08:00,667.6487822181725,675.6819736105888,653.8137725406419,654.2600708007812,20247014,0.0,0.0
2021-02-08 00:00:00+08:00,667.6487148606585,669.4338486244205,656.0451976544764,657.384033203125,16074400,0.0,0.0
2021-02-09 00:00:00+08:00,665.417209565507,668.0949397022742,657.8303173607815,660.954345703125,11554775,0.0,0.0
2021-02-10 00:00:00+08:00,677.4670653713803,687.285449193004,670.7727691762083,679.2522583007812,18359327,0.0,0.0
2021-02-11 00:00:00+08:00,675.6819458007812,675.6819458007812,675.6819458007812,675.6819458007812,0,0.0,0.0
2021-02-16 00:00:00+08:00,680.591091804763,684.1614185558736,661.4006815496706,664.9710083007812,25578781,0.0,0.0
2021-02-17 00:00:00+08:00,661.4006885682722,681.0373972627195,652.028602908413,676.1282348632812,17395892,0.0,0.0
2021-02-18 00:00:00+08:00,684.6077303869298,692.1946231741505,664.9710215107688,667.2024536132812,26296878,0.0,0.0
2021-02-19 00:00:00+08:00,666.7560949651266,667.2023931645334,648.0119251701814,661.400634765625,24504422,0.0,0.0
2021-02-22 00:00:00+08:00,668.9875581231961,668.9875581231961,634.6233043235196,636.854736328125,29610396,0.0,0.0
2021-02-23 00:00:00+08:00,622.1271913883827,644.4416887548347,622.1271913883827,631.052978515625,29217098,0.0,0.0
2021-02-24 00:00:00+08:00,633.2844856968425,638.640005886265,606.9534194103712,613.2014770507812,45110719,0.0,0.0
2021-02-25 00:00:00+08:00,624.8049099004995,639.9787536419396,617.218017578125,617.218017578125,26043490,0.0,0.0
2021-02-26 00:00:00+08:00,597.1350721447113,612.7551565832863,591.3333129882812,591.3333129882812,40220039,0.0,0.0
2021-03-01 00:00:00+08:00,617.6642726108721,622.1271362304688,606.0607562838964,622.1271362304688,29374462,0.0,0.0
2021-03-02 00:00:00+08:00,635.5158889385998,644.4416758876259,618.1106132525026,623.019775390625,25036439,0.0,0.0
2021-03-03 00:00:00+08:00,623.0197901623333,645.334228515625,615.8791367951321,645.334228515625,19835294,0.0,0.0
2021-03-04 00:00:00+08:00,626.590192774512,633.2844896336816,615.8792114257812,615.8792114257812,26574209,0.0,0.0
2021-03-05 00:00:00+08:00,596.6887660526709,620.3421006255081,595.3498712972137,606.0608520507812,29437409,0.0,0.0
2021-03-08 00:00:00+08:00,610.0773752749313,614.9865966034448,572.1427947917052,573.481689453125,39304600,0.0,0.0
2021-03-09 00:00:00+08:00,564.1096950446506,593.1184930845477,547.1507145131263,574.8206176757812,42094843,0.0,0.0
2021-03-10 00:00:00+08:00,598.0275621796484,598.0275621796484,581.9611807563876,587.762939453125,25226999,0.0,0.0
2021-03-11 00:00:00+08:00,587.7629497538796,610.0773884872633,586.8703532936024,607.399658203125,22750548,0.0,0.0
2021-03-12 00:00:00+08:00,619.4494283177589,619.8957265149629,577.9445233314339,580.6222534179688,28188692,0.0,0.0
2021-03-15 00:00:00+08:00,580.1760156873365,582.8538051496428,554.2912494219678,560.539306640625,37980809,0.0,0.0
2021-03-16 00:00:00+08:00,570.3577040807635,574.3742701749751,557.8615893505566,562.770751953125,21200125,0.0,0.0
2021-03-17 00:00:00+08:00,557.4152221679688,570.3576335519315,555.1837902697064,557.4152221679688,20718031,0.0,0.0
2021-03-18 00:00:00+08:00,566.7873101456986,581.5148553091988,564.1095800338522,571.6964721679688,24258336,0.0,0.0
2021-03-19 00:00:00+08:00,560.539306640625,569.9113924686108,556.9689797875786,560.539306640625,24450964,0.0,0.0
2021-03-22 00:00:00+08:00,562.7707558810621,574.3742741839005,561.8782184631725,565.448486328125,15200343,0.0,0.0
2021-03-23 00:00:00+08:00,575.2668437848846,575.2668437848846,559.2004618541655,560.985595703125,15845913,0.0,0.0
2021-03-24 00:00:00+08:00,563.2169990542492,569.0187576382411,549.8283481283797,556.5226440429688,19578933,0.0,0.0
2021-03-25 00:00:00+08:00,535.5471272554753,555.1838359499225,525.2824451241929,540.902587890625,48044038,0.0,0.0
2021-03-26 00:00:00+08:00,540.9025678895509,564.1096025148645,540.4562696703422,553.398681640625,26565370,0.0,0.0
2021-03-29 00:00:00+08:00,553.3987103246977,555.1838441973683,535.9933743568573,546.258056640625,31467316,0.0,0.0
2021-03-30 00:00:00+08:00,547.5969380835492,554.291234266189,541.3488810357303,544.026611328125,22298924,0.0,0.0
2021-03-31 00:00:00+08:00,551.6134946845308,554.737523155831,543.580303942627,544.472900390625,17291203,0.0,0.0
2021-04-01 00:00:00+08:00,560.0929453735383,585.5314696294643,554.7374852449293,583.7462768554688,35692168,0.0,0.0
2021-04-07 00:00:00+08:00,582.8537132640776,587.3165768043036,556.522593809337,561.8781127929688,29482285,0.0,0.0
2021-04-08 00:00:00+08:00,548.0431621068132,561.4318722963046,548.0431621068132,553.398681640625,268356622,0.0,0.0
2021-04-09 00:00:00+08:00,561.4318610491424,561.4318610491424,549.3820457586709,553.8449096679688,24367916,0.0,0.0
2021-04-12 00:00:00+08:00,549.8282945470431,552.9523226414215,538.2247785098338,547.5968627929688,30351587,0.0,0.0
2021-04-13 00:00:00+08:00,547.5969042521377,555.1837964290767,541.7950866975854,542.6876831054688,20003360,0.0,0.0
2021-04-14 00:00:00+08:00,554.2912120714391,557.8615386839015,549.3820499147356,556.5226440429688,19525541,0.0,0.0
2021-04-15 00:00:00+08:00,556.5226509817014,556.5226509817014,544.9191336690446,553.398681640625,15781867,0.0,0.0
2021-04-16 00:00:00+08:00,553.398638074444,564.5558562895427,549.8283116985399,564.1095581054688,22516576,0.0,0.0
2021-04-19 00:00:00+08:00,562.3244567385952,574.8205111263975,553.398669834913,559.6466674804688,21957212,0.0,0.0
2021-04-20 00:00:00+08:00,553.3987556903444,558.7542168440729,551.6135625746349,555.6301879882812,16518819,0.0,0.0
2021-04-21 00:00:00+08:00,548.4895462880812,549.8284411555455,542.6877867224716,543.5803833007812,22412262,0.0,0.0
2021-04-22 00:00:00+08:00,554.7375580176711,557.4152884332512,549.828395438557,554.291259765625,16681244,0.0,0.0
2021-04-23 00:00:00+08:00,560.0929335454907,564.1095581054688,554.2911753459044,564.1095581054688,17679003,0.0,0.0
2021-04-26 00:00:00+08:00,564.109624261325,571.2502187538577,558.3078653813385,560.985595703125,15403758,0.0,0.0
2021-04-27 00:00:00+08:00,556.5226775440946,557.861572265625,550.2746794670376,557.861572265625,15000735,0.0,0.0
2021-04-28 00:00:00+08:00,554.2912494219678,560.539306640625,551.1672208126392,560.539306640625,12146108,0.0,0.0
2021-04-29 00:00:00+08:00,570.8039837186993,570.8039837186993,560.9855997370834,563.663330078125,13523125,0.0,0.0
2021-04-30 00:00:00+08:00,560.0929818251409,560.0929818251409,553.3986857770502,556.076416015625,13011490,0.0,0.0
2021-05-03 00:00:00+08:00,552.952358371444,557.4152221679688,550.2746282741913,557.4152221679688,8617701,0.0,0.0
2021-05-04 00:00:00+08:00,557.4153312607614,557.8616295470976,552.5061683044648,555.1838989257812,6862858,0.0,0.0
2021-05-05 00:00:00+08:00,549.3820514703566,550.7208870183889,544.9191284179688,544.9191284179688,12612494,0.0,0.0
2021-05-06 00:00:00+08:00,548.4894550405407,552.5060798780206,537.7785342695163,544.9191284179688,23222240,0.0,0.0
2021-05-07 00:00:00+08:00,547.1506367065259,547.1506367065259,535.547119140625,535.547119140625,18943197,0.0,0.0
2021-05-10 00:00:00+08:00,534.6545554694677,542.687746793091,526.6213641458444,531.084228515625,22281136,0.0,0.0
2021-05-11 00:00:00+08:00,519.4807259507412,523.0510530125746,505.64577506992316,521.712158203125,37552039,0.0,0.0
2021-05-12 00:00:00+08:00,521.7121372860656,538.224877123736,521.7121372860656,534.208251953125,24845424,0.0,0.0
2021-05-13 00:00:00+08:00,529.2990120740499,531.0841457243363,517.6954956054688,517.6954956054688,19503878,0.0,0.0
2021-05-14 00:00:00+08:00,515.0177698881407,524.8360936918459,512.3400398419767,520.3732299804688,17371562,0.0,0.0
2021-05-17 00:00:00+08:00,529.2990511625086,539.5636738288962,525.7287245015813,535.9933471679688,20791791,0.0,0.0
2021-05-18 00:00:00+08:00,541.7950958315031,544.0265868888316,535.100799949591,542.2413940429688,13221629,0.0,0.0
2021-05-20 00:00:00+08:00,545.365517360699,549.3821428663907,538.6712203134813,543.5803833007812,16956713,0.0,0.0
2021-05-21 00:00:00+08:00,535.5471533342519,535.5471533342519,520.8196063220765,525.282470703125,43760440,0.0,0.0
2021-05-24 00:00:00+08:00,525.0458104923096,526.388606363569,516.0936206884069,524.1505737304688,18016223,12.55936,0.0
2021-05-25 00:00:00+08:00,527.7314378910941,548.7690859524353,526.8362011693139,546.0834350585938,29337091,0.0,0.0
2021-05-26 00:00:00+08:00,559.064098657359,559.064098657359,547.8738761708541,553.2451782226562,20313763,0.0,0.0
